title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,X40deltaG,X40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
HP0724,0.214,46.7138061523,0.486,0.151,0.2563932,-46.5855333011,-0.1053971342,-422.56,1.92091E-019,-30.32,0.00204361,0,0.4029032415,0.336967,0.444242,0.4220310929,0.4857853818,0.3259629863,0.4596323333,0.414993,0.3838000476,0.37032245,0.5977212105,10,23.1,231,0.5579710145,23,0.0519187359,-0.3191873589,-2.3842105263,-1.7390243902,2.8170731707,20,0.788,0.6821052632,0.8052631579,0.0045833333,-0.2707100365,2.537,0.6667,-0.0339130435,19.9994144144,19.15875,18.441,26.164,23.586,14,0.191781,7,0.09589,18,0.163636,11,0.1,6,1,10,7,1,1,20,20,0.0483091787,38,0.0917874396,1,443,47172.8319,8.8759155273,0.0948081264,2.1,0.5393865858,0.556693054,0.2810317758,0.4899009884,0.6145925597,0.747115534,0.6587284398,0.0436290174,0.5678552826,0.7726197354,0.9879757171,83,0.0790099783,1,0.2516778523,1,0.066442953,1,0.0981144136,0.06013149,0.4817836,0.206853975,0.28016065,0.4512012012,-0.1123785263,0.2,0.3666666667,0.5,0.7666666667
HP0737,0.166,43.2632217407,0.387,0.097,0.2357381,-13.765906755,-0.0876809347,-136.12,3.09849E-006,-25.85,0.00712777,1,0.3905760759,0.32624775,0.4270735,0.4196562034,0.3634099189,0.5142522273,0.361084,0.251243,0.366553925,0.54055315,0.3455786786,3,26.6666666667,80,0.5755395683,9,0.0569620253,0.0107594937,-2.2842105263,-1.5195121951,1.3170731707,20,1.766,1.6673684211,1.9247368421,-0.4327272727,-0.39265426,-2.291,-1.3606666667,0.9033333333,19.0955974843,17.372,18.8605,21.984,20.696,5,0.227273,8,0.363636,7,0.189189,5,0.135135,4,8,5,5,2,0,20,20,0.1438848921,28,0.2014388489,-1,158,16908.9684,6.0744018555,0.1012658228,3.3333333333,0.4665493896,0.3623889808,0.2180814129,0.2784342699,0.4385971937,0.4960558369,0.6211743886,0.1602847164,0.4932352117,0.7479674626,0.9843650687,46,0.0962255492,1,0.0808724832,1,0.085458613,1,0.184084372,0.07292714,0.4817836,0.20437645,0.26779555,0.394129979,-0.2246513709,0.1333333333,0.3333333333,0.4666666667,0.6333333333
HP0740,0.195,48.3344955444,0.418,0.1,0.2713836,-48.9822018729,-0.0995573209,-399.86,2.83081E-021,-23.39,0.0175085,3,0.381389572,0.301904,0.429038,0.3961908152,0.3043359048,0.4013484439,0.2771851818,0.411448023,0.3217315,0.2696346364,0.411448023,5,19.6,98,0.1987829615,11,0.0223123732,0.922515213,-2.1578947368,-1.6682926829,2.6487804878,11,0.7490909091,NA,NA,-0.4252380952,-0.487079198,1.119,0.4148,-0.4709090909,19.4745951417,16.0535,17.113,12.65,19.641,59,0.157754,43,0.114973,0,0,1,0.047619,48,42,0,0,0,0,11,348,0.7058823529,11,0.0223123732,1,493,55820.8921,8.7942504883,0.0993914807,1.6,0.7025168993,0.6001215485,0.3037826292,0.4766304985,0.7028581975,0.9056058144,0.6064251687,0.0497420301,0.487088741,0.731529962,0.9879206991,64,0.0577008069,0,0.0555928412,1,0.092393736,1,0.0987535954,0.05972376,0.4817836,0.2060812,0.276646875,0.3873144399,-0.2380591784,0.1,0.3333333333,0.4333333333,0.6333333333
HP0749,0.174,49.1745109558,0.354,0.074,0.2691432,-29.9620378558,-0.1122173702,-189.09,4.61526E-012,-18.87,0.00687217,1,0.3634893097,0.30184375,0.43426425,0.3694558523,0.3814142324,0.3195120294,0.2593775714,0.421414,0.3500161739,0.3019427241,0.3931036911,3,23,69,0.2816326531,123,0.4589552239,0.5970149254,-2.4263157895,-1.1780487805,2.4292682927,29,0.5048275862,0.3489473684,0.7736842105,-0.6957894737,-0.5257891912,-2.219,-1.114,0.5572357724,19.19133829,21.93,18.4015,19.954,19.426,8,0.235294,3,0.088235,19,0.133803,18,0.126761,5,3,17,16,17,16,29,29,0.1183673469,123,0.5020408163,1,268,30874.492,9.0972290039,0.1231343284,0.6666666667,0.4784741515,0.4801305947,0.299694706,0.4322218073,0.5348543008,0.6271060835,0.5546166783,0.1053364575,0.4666636478,0.675709738,0.9124335092,29,0.0517737296,1,0.0596196868,1,0.0579418345,0,0.0572067753,0.06013149,0.4817836,0.2060812,0.2733993,0.3494423792,-0.3125626467,0.1666666667,0.3,0.4,0.5666666667
HP0758,0.165,49.6729927063,0.445,0.125,0.2371368,-23.9616061045,-0.0549578122,-413.38,2.93599E-018,-33.96,0.0573696,0,0.3795791991,0.327148,0.422563,0.4074026205,0.42154114,0.3859806212,0.317487,0.302025,0.3625360701,0.4687382,0.5344951212,12,22.5833333333,271,0.6201372998,6,0.0137299771,-0.3853546911,-2.4421052632,-1.9,1.3731707317,5,0.056,NA,NA,-0.5068421053,-0.2787740528,0.007,0.2185,0.58,18.1402739726,16.54725,17.856,22.454,17.085,13,0.19697,11,0.166667,11,0.11,8,0.08,6,2,2,4,0,1,5,20,0.0457665904,33,0.0755148741,1,437,46719.6284,7.5772094727,0.0869565217,3,0.4748026199,0.4524637736,0.325875848,0.391678258,0.4978270376,0.6069940879,0.6232676582,0.0291988411,0.5169465193,0.7509533799,0.9672350583,73,0.0707397979,1,0.0464205817,1,0.1399328859,0,0.0313199105,0.06013149,0.4817836,0.2072892,0.2802087,0.4315068493,-0.1511220616,0.1666666667,0.3666666667,0.5,0.7
HP0787,0.2,44.4650497437,0.446,0.102,0.2787169,-10.6301213576,-0.0259905168,-360.48,1.31099E-018,-30.69,0.0025119,2,0.3822925024,0.32983025,0.42309175,0.3754708,0.3741176189,0.3808835246,0.3176149,0.4073887143,0.4021079238,0.3677420622,0.3677420622,4,26.25,105,0.256097561,20,0.0487804878,0.5385365854,-2.5263157895,-1.5195121951,2.8,225,0.5372,-0.31,1.322631579,-0.3879310345,-0.4170488962,-2.675,-1.51425,0.204,20.0483211679,19.4275,16.792,9.452,12.731,13,0.213115,5,0.081967,30,0.122951,25,0.102459,3,2,30,24,5,1,225,21,0.0512195122,225,0.5487804878,-1,410,45958.7977,9.299621582,0.1097560976,2.5,0.5993007791,0.5877917572,0.3243555479,0.4722373624,0.6446734912,0.9782681349,0.6195757077,0.1119193439,0.5338914015,0.718696197,0.9774758639,62,0.0660777734,1,0.0693512304,1,0.0826621924,0,0.0600830936,0.06013149,0.4817836,0.2078983,0.2802087,0.397404704,-0.2182091979,0.1666666667,0.3333333333,0.4666666667,0.6666666667
HP0791,0.238,42.7175140381,0.447,0.122,0.2826755,-68.4608600943,-0.0999428615,-635.33,6.20203E-029,-19.15,0.00194166,4,0.4086217609,0.34306825,0.472451,0.4243527227,0.4023208172,0.4289263103,0.4356072778,0.477893,0.349929,0.3224640909,0.4219822438,7,20.7142857143,145,0.2113702624,72,0.1049562682,0.9650145773,-2.3947368421,-1.4463414634,2.7658536585,11,0.6572727273,NA,NA,-0.6825,-0.3184203005,-1.594,0.5122857143,0.9434722222,20.4899563319,20.983,21.2125,21.67,22.628,66,0.147321,59,0.131696,16,0.172043,18,0.193548,42,35,13,13,13,13,11,283,0.4125364431,72,0.1049562682,1,686,75011.4857,6.0670776367,0.0772594752,2.4285714286,0.3255223291,0.5203643131,0.1778555577,0.4356977749,0.6652165194,0.7754098298,0.6491699185,0.083525237,0.5469822505,0.7631404912,0.9967653209,170,0.086767534,1,0.0496644295,0,0.060738255,1,0.0779801854,0.05972376,0.5234427,0.2035871,0.27928145,0.4260067928,-0.1619419979,0.2,0.3666666667,0.5,0.7
HP0818,0.184,45.891292572,0.428,0.103,0.2657032,-42.9940291954,-0.077887734,-492.28,5.72413E-024,-29.38,0.0247803,4,0.3849587197,0.335561,0.413891,0.3857367259,0.3813324306,0.4156351154,0.294464375,0.3990068388,0.3828297162,0.3219783333,0.3990068388,6,24.6666666667,148,0.2676311031,56,0.1012658228,0.8679927667,-2.4631578947,-1.5243902439,3.3268292683,6,1.1533333333,NA,NA,-0.49,-0.4271607511,-2.498,-0.4193333333,0.2480357143,19.9123646209,18.4945,19.866,24.33,21.536,15,0.288462,5,0.096154,56,0.15864,47,0.133144,6,4,45,42,9,5,6,26,0.0470162749,273,0.4936708861,1,553,62469.9215,9.1331176758,0.1175406872,2.1666666667,0.5115448405,0.5279643897,0.2116357148,0.4722833733,0.5917424819,0.82358348,0.6450928254,0.1391762283,0.5461282736,0.7603297952,0.9748459276,117,0.0788681957,1,0.0510067114,0,0.0228187919,0,0.062639821,0.05972376,0.4817836,0.20432725,0.2758042,0.3977135981,-0.2176015288,0.1666666667,0.3333333333,0.4666666667,0.7333333333
HP0851,0.174,42.4137191772,0.44,0.122,0.2453001,-17.5882165195,-0.0778239669,-203.48,1.70245E-011,-22.7,0.0126086,0,0.3245848634,0.248391,0.3766535,0.3627489022,0.37521282,0.3479109048,0.5037827368,0.199162,0.2985767778,0.3493105769,0.3493105769,6,22.5,135,0.5947136564,19,0.0837004405,-0.1074889868,-2.5894736842,-1.1097560976,0.7073170732,26,0.4196153846,-0.0431578947,0.3610526316,-0.62,-0.4440685281,-1.212,0.2426666667,0.8805263158,18.0822807018,19.15875,19.349,15.582,13.2,11,0.261905,2,0.047619,8,0.16,5,0.1,5,2,3,3,5,2,26,19,0.0837004405,26,0.1145374449,1,227,25611.2084,9.8361206055,0.1718061674,2.6666666667,0.3082223848,0.4452877687,0.2799715984,0.4035413693,0.5036763098,0.5590340703,0.590683369,0.2372681905,0.4994782069,0.6754895382,0.8956387766,40,0.0743524733,1,0.1199105145,1,0.0369127517,1,0.0914030042,0.06013149,0.4817836,0.2053214,0.27183305,0.418128655,-0.1774401932,0.2,0.3666666667,0.5,0.7
HP0855,0.177,43.5888595581,0.349,0.067,0.2483031,-35.9997821777,-0.0684406505,-409.8,9.41382E-025,-17.29,0.00346853,0,0.3155178843,0.2596295,0.354377,0.3420016799,0.3115729048,0.3761469466,0.3929024545,0.177845,0.2859496305,0.2837305455,0.2392828431,11,22.6363636364,249,0.4724857685,11,0.0208728653,0.0470588235,-2.2210526316,-1.3170731707,2.1048780488,11,0.4390909091,NA,NA,-0.7664,-0.4765346662,-2.204,0.4426363636,-0.3418181818,17.1163068182,15.33175,15.5515,12.888,13.766,21,0.160305,7,0.053435,27,0.183673,11,0.07483,5,3,10,3,1,0,11,36,0.0683111954,51,0.0967741935,1,527,61243.8012,9.6278686523,0.1840607211,2.2727272727,0.3596355293,0.3523944914,0.2090198816,0.2743350974,0.4121256583,0.497839489,0.5973426994,0.0968426622,0.4883702014,0.7088314746,0.9954096684,54,0.0518674763,0,0.0438478747,0,0.0315436242,0,0.0341962288,0.05972376,0.4817836,0.20430335,0.27576095,0.3453282828,-0.3206560654,0.1333333333,0.3,0.4,0.6333333333
HP0861,0.167,41.5147247314,0.433,0.092,0.2295346,-11.3754812344,-0.0464305357,-222.48,1.35576E-009,-32.72,0.0444327,0,0.4261384024,0.35321325,0.46014525,0.451908713,0.4640598182,0.4272867368,0.5478855,0.6491932593,0.3896234421,0.4510726667,0.3579428667,4,23.75,95,0.4523809524,45,0.1829268293,-0.5540650407,-2.3631578947,-2.0341463415,0.9365853659,27,0.2533333333,-0.1110526316,0.2610526316,-0.4642857143,-0.4527672328,-2.297,-0.7305,0.1082222222,17.99,17.27,18.3345,19.916,17.221,7,0.184211,1,0.026316,17,0.220779,2,0.025974,4,1,5,0,5,0,27,27,0.1285714286,45,0.2142857143,1,246,27188.4966,9.7130737305,0.1138211382,4,0.4049259132,0.6256532841,0.3778258781,0.5072333942,0.7232959524,0.9009175046,0.6255598194,0.0441618085,0.5126451115,0.7556844384,0.9785245708,54,0.0835075366,1,0.1756152125,1,0.0636465324,1,0.0744646852,0.06013149,0.4817836,0.20437645,0.27075045,0.4021592443,-0.2088558716,0.1333333333,0.3333333333,0.4666666667,0.6666666667
HP0889,0.132,42.4194602966,0.533,0.137,0.2117581,-51.9133484179,-0.1597333797,-355.78,9.20181E-013,-25.54,0.0191698,0,0.3811032822,0.3557655,0.41330175,0.3752879469,0.3571737368,0.393725625,0.4044671667,0.2419412,0.3824265753,0.41043625,0.342639913,9,20.6666666667,186,0.6220735786,23,0.0705521472,-0.5996932515,-2.3736842105,-1.7756097561,1.5341463415,20,0.195,0.1810526316,0.1978947368,-0.1914285714,-0.2775608929,2.05,0.3673333333,0.8743478261,19.1297553517,21.63275,22.873,21.906,20.11,5,0.089286,2,0.035714,5,0.087719,6,0.105263,1,1,3,5,3,5,20,20,0.0668896321,23,0.0769230769,1,326,34623.3874,8.9133911133,0.0828220859,2.1111111111,0.5205794292,0.5297810657,0.2839459018,0.4703162895,0.6177199212,0.7732358497,0.6591427666,0.2036974946,0.5599490112,0.7618267838,0.9939507508,102,0.1078520728,1,0.1514541387,0,0.0300894855,1,0.1006711409,0.06013149,0.4817836,0.205382,0.2730414,0.4689092762,-0.0775424762,0.1666666667,0.4,0.5333333333,0.7333333333
HP0920,0.209,45.8674850464,0.419,0.102,0.2699463,-7.3566931601,-0.0321252976,-205.58,7.37964E-011,-31.93,0.00325608,0,0.3626004,0.311028,0.398941,0.3894652386,0.3392135789,0.4033026522,0.4596530303,0.329842,0.3459517676,0.2973892,0.4596530303,7,20.2857142857,142,0.6173913043,33,0.1434782609,-0.312173913,-2.3105263158,-1.9512195122,1.4073170732,5,0.224,NA,NA,-0.3955,-0.4448961598,-0.036,0.0702857143,0.7518181818,19.9206060606,19.11875,20.8625,19.018,18.354,11,0.15942,9,0.130435,2,0.105263,2,0.105263,5,5,0,0,5,5,5,33,0.1434782609,5,0.0217391304,1,230,25140.6771,7.7426147461,0.1347826087,1.5714285714,0.4175874613,0.7120815721,0.3128308942,0.557326652,0.8652267614,0.972805849,0.6356637682,0.2148478468,0.5374633916,0.7562641156,0.9278698352,37,0.0755426037,1,0.0826621924,1,0.1048098434,1,0.138063279,0.06013149,0.4817836,0.2057855,0.2718089,0.404040404,-0.2051551771,0.2,0.3666666667,0.4666666667,0.6
HP0927,0.183,43.7322769165,0.417,0.105,0.2319432,-28.168705766,-0.0866729408,-255.1,2.00431E-017,-20.06,0.00429131,2,0.390070638,0.32722825,0.43411,0.4057600795,0.3014854,0.4207277368,0.5495522903,0.4406474342,0.3469697586,0.2886075789,0.366733049,4,21.75,87,0.2668711656,31,0.0950920245,1.0042944785,-2.6263157895,-1.7926829268,2.8536585366,19,0.3178947368,0.3178947368,0.3178947368,-0.4316666667,-0.5951332298,0.024,-0.6385,0.9170967742,19.199204893,19.548,17.2795,19.33,17.416,40,0.191388,24,0.114833,5,0.166667,2,0.066667,15,14,2,2,10,2,19,102,0.3128834356,19,0.0582822086,1,326,37352.701,9.5651245117,0.0920245399,1.25,0.5726229829,0.33204606,0.0859531973,0.242126787,0.4542083719,0.5837792359,0.5983445157,0.1087300082,0.5045317126,0.7032067084,0.9954731155,48,0.0605614936,1,0.0484340045,1,0.0859060403,0,0.0047938639,0.06013149,0.4817836,0.205382,0.2730414,0.3822629969,-0.2479965839,0.1333333333,0.3,0.4333333333,0.6666666667
HP0936,0.226,47.7453765869,0.337,0.089,0.2458355,-21.5459598039,-0.0555308242,-315.12,3.23137E-018,-26.26,0.00189262,1,0.3528717635,0.28604,0.408971,0.3740864167,0.3505805753,0.3947602289,0.3875825455,0.5406829231,0.3386679614,0.3051980526,0.4091789355,10,23.3,233,0.5989717224,11,0.028277635,-0.3195372751,-2.5578947368,-1.6146341463,1.4268292683,19,0.5794736842,0.5794736842,0.5794736842,-0.5943478261,-0.4061610693,-0.803,-0.2263,1.0090909091,18.4043333333,19.33925,20.13,19.564,20.658,21,0.253012,8,0.096386,7,0.09589,6,0.082192,6,4,3,1,4,1,19,31,0.0796915167,19,0.0488431877,1,389,43270.8059,8.9185180664,0.1645244216,2.8,0.5839045691,0.5276417889,0.2792889114,0.4435187824,0.629318796,0.7627791654,0.5880822702,0.200495498,0.5006745844,0.6834999578,0.9611947777,43,0.0571365809,1,0.0543624161,1,0.0491051454,0,0.0265260467,0.06013149,0.4817836,0.2072892,0.2801658,0.3837606838,-0.245050273,0.1333333333,0.3333333333,0.4333333333,0.6333333333
HP0939,0.203,46.5709533691,0.433,0.111,0.2576001,-31.1905730737,-0.1321634452,-210.33,1.49164E-009,-25.01,0.0448093,0,0.3549445063,0.302123,0.39893,0.3801330336,0.38077305,0.3788201795,0.3699507667,0.2778341111,0.3295425169,0.3154211818,0.3824183556,5,23.6,118,0.4978902954,30,0.1265822785,-0.0835443038,-2.5105263158,-1.4829268293,1.0780487805,11,0.8990909091,NA,NA,-0.449,-0.3121353902,-3.99,1.0728,0.3563333333,18.832605042,18.885,19.8765,17.848,19.526,10,0.25641,4,0.102564,6,0.075,8,0.1,2,3,4,3,2,5,11,19,0.0801687764,45,0.1898734177,1,237,26351.0161,7.6860961914,0.135021097,2.2,0.3140307621,0.5207165345,0.1941049303,0.3869267549,0.6383431072,0.7145212724,0.595568755,0.0633805075,0.4789977018,0.7321569214,0.9836154143,31,0.0604978819,1,0.060738255,1,0.0531319911,1,0.0971556408,0.06013149,0.4817836,0.206178475,0.2720857,0.4033613445,-0.2064910508,0.2333333333,0.3666666667,0.4666666667,0.6333333333
HP0942,0.21,49.0902175903,0.448,0.114,0.2691559,-57.5366679869,-0.1281440267,-406.45,2.89632E-021,-34.01,0.0123239,0,0.3650470289,0.3086945,0.4128335,0.372827797,0.3699138235,0.3749447863,0.2709452308,0.350568,0.3587094677,0.3641301667,0.3641301667,11,22.5454545455,248,0.5511111111,13,0.0288888889,-0.1588888889,-2.2263157895,-1.943902439,1.1365853659,30,0.56,0.3647368421,0.8868421053,-0.5768181818,-0.2655252227,-1.147,0.7856363636,0.4530769231,19.5181374723,18.95825,20.2085,29.678,24.211,23,0.196581,9,0.076923,5,0.058824,10,0.117647,5,3,2,3,1,2,30,30,0.0666666667,24,0.0533333333,1,450,48725.1516,9.3723754883,0.1155555556,2.4545454546,0.3031064725,0.5209878654,0.2941239264,0.3618392696,0.6407485985,0.8458671243,0.6223119409,0.0777296868,0.5431920472,0.7171235961,0.9874662212,106,0.0834132311,1,0.0625279642,1,0.0513422819,0,0.0019175455,0.06013149,0.4817836,0.2066397,0.2801555,0.4323725055,-0.1494191072,0.1333333333,0.3666666667,0.5,0.7666666667
HP0955,0.158,44.7588195801,0.418,0.083,0.2488534,-9.2123082987,-0.0325523261,-246.87,5.94295E-014,-22.42,0.00238482,0,0.3221453592,0.26649775,0.38779925,0.3400208662,0.31010349,0.4112527143,0.2735639091,0.5066246364,0.3042698521,0.3981254737,0.3779741892,7,20.2857142857,142,0.5,22,0.0774647887,0.5264084507,-2.0368421053,-0.5317073171,1.8731707317,19,1.2389473684,1.2389473684,1.2389473684,-0.2465,-0.2752742969,0.093,0.6305714286,0.1159090909,18.857122807,20.48575,18.109,18.51,20.13,18,0.428571,6,0.142857,9,0.09,11,0.11,6,4,5,4,0,2,19,19,0.0669014085,37,0.1302816901,1,284,32643.0314,8.911315918,0.1549295775,2.2857142857,0.6809122758,0.5946065631,0.4262267379,0.5343833109,0.6710723249,0.7240470807,0.6611678903,0.2004494955,0.5770779741,0.7582177814,0.9819574169,63,0.0898900471,1,0.094295302,1,0.0715883669,1,0.1054650048,0.06013149,0.4817836,0.2052201,0.274301,0.3918128655,-0.2292096915,0.1333333333,0.3333333333,0.4666666667,0.6333333333
HP0969,0.209,45.2759857178,0.426,0.102,0.2721817,-76.89217083,-0.0754584601,-944.53,4.40826E-044,-21.99,0.0205701,13,0.4007803539,0.34978325,0.462523,0.4126485068,0.416691591,0.3834383596,0.2669722857,0.449504,0.3849932932,0.436803,0.4260285905,11,22.6363636364,249,0.25382263,290,0.2843137255,0.5952941176,-2.4684210526,-1.9609756098,2.7146341463,6,0.5866666667,NA,NA,-0.3129166667,-0.4032144293,-1.076,-0.3841818182,0.6112758621,20.240920666,18.9095,20.0135,15.27,20.619,22,0.247191,6,0.067416,80,0.124417,85,0.132193,7,2,40,42,35,39,6,31,0.0316004077,315,0.3211009174,1,1020,111321.9604,8.3125610352,0.0754901961,2.6363636364,0.4890246721,0.477932442,0.3514949005,0.4055705366,0.5704942522,0.6588288569,0.6360352333,0.0321604597,0.5338427525,0.7560019278,0.9986479269,211,0.0791788083,1,0.063310962,0,0.03098434,1,0.3394055609,0.03792354,0.5234427,0.1992061,0.2772022,0.4139732289,-0.1856149175,0.1333333333,0.3333333333,0.4666666667,0.8
HP0983,0.23,49.6408348083,0.392,0.09,0.284562,-21.0102499758,-0.0769606226,-221.25,1.0041E-013,-25.5,0.0330149,1,0.3411774854,0.29985325,0.386395,0.3435958232,0.3495710952,0.3428868927,0.3069674375,0.3378038228,0.3348770789,0.3851566316,0.3378038228,3,25.3333333333,76,0.2773722628,16,0.0583941606,0.797080292,-2.3210526316,-1.8756097561,2.7097560976,19,0.7968421053,0.7968421053,0.7968421053,-0.4123809524,-0.3493398464,-0.442,-0.395,0.625,20.2172363636,19.822,24.142,34.012,30.791,29,0.163842,23,0.129944,2,0.095238,3,0.142857,24,21,2,3,2,3,19,158,0.5766423358,16,0.0583941606,1,274,30442.4629,8.3458862305,0.0875912409,2.3333333333,0.6690858897,0.6535846018,0.4355493267,0.6018391259,0.7222626521,0.8544971019,0.617784133,0.1230091379,0.496284543,0.7640497515,0.9842662042,37,0.0642272009,1,0.0446308725,1,0.0489932886,1,0.0437839565,0.06013149,0.4817836,0.2066071,0.27660945,0.3806060606,-0.2512561768,0.1,0.3,0.4666666667,0.6666666667
HP1016,0.188,45.0848999023,0.372,0.111,0.254614,-15.6373925291,-0.078579862,-161.81,5.56792E-009,-23.28,0.00941233,0,0.32792341,0.2922525,0.38361075,0.3141663077,0.23610772,0.3437339545,0.2779364615,0.1237002222,0.3394086972,0.2999631818,0.2779364615,5,21.8,109,0.545,26,0.13,0.1035,-1.6368421053,-1.1463414634,1.5951219512,11,-0.1245454545,NA,NA,-0.8213636364,-0.3477060606,-1.974,0.447,0.0773076923,19.7001492537,20.79375,21.418,17.418,22.435,11,0.166667,7,0.106061,4,0.16,2,0.08,3,2,1,0,3,2,11,26,0.13,11,0.055,-1,200,22637.6488,9.3827514648,0.17,1.4,0.6886046831,0.6650689373,0.2769051501,0.5937854343,0.7682198031,0.8758886471,0.5948023775,0.0711005341,0.4700505165,0.7209806569,0.985204047,21,0.0566741238,0,0.0184563758,0,0.0085011186,0,0.0038350911,0.07292714,0.4817836,0.2035298,0.2676421,0.3714759536,-0.2692172972,0.1,0.3,0.4333333333,0.6333333333
HP1017,0.2,42.9430847168,0.395,0.107,0.2517874,-42.8858253685,-0.0827911687,-464.89,2.94509E-024,-10.22,0.00749587,2,0.336098316,0.276895,0.3820515,0.3512900506,0.3212602095,0.3751774242,0.2077575263,0.2982763077,0.3233307943,0.4570771034,0.4129955161,13,21.6923076923,282,0.5433526012,19,0.0366088632,-0.150867052,-2.1736842105,-1.7317073171,2.7536585366,29,1.204137931,0.9836842105,1.3052631579,-0.7435294118,-0.3927686656,-0.496,0.2824615385,-0.0652631579,19.123,18.7435,20.3345,16.714,19.271,28,0.212121,12,0.090909,12,0.114286,10,0.095238,10,3,1,3,4,0,29,29,0.0558766859,31,0.0597302505,1,519,57876.0463,9.2825317383,0.161849711,2.3076923077,0.5293166556,0.5379744135,0.2935624035,0.3894318793,0.6685854801,0.88274694,0.6381326136,0.182053513,0.5299488573,0.7569727165,0.9903938563,90,0.0728129503,1,0.0426174497,1,0.046196868,0,0.0156599553,0.05972376,0.4817836,0.203965625,0.2754964,0.3993589744,-0.2143646772,0.0333333333,0.3333333333,0.4666666667,0.6333333333
HP1041,0.211,45.069896698,0.437,0.109,0.2819405,-57.2625734531,-0.0782275594,-667.05,1.74869E-031,-32.43,0.031303,7,0.4122082101,0.34705,0.437946,0.4227040247,0.3790484783,0.4265584491,0.36163044,0.4130527519,0.3763580482,0.409475,0.4130527519,8,20.75,166,0.2264665757,25,0.034106412,0.9919508868,-2.3789473684,-2.0902439024,3.5634146342,5,0.072,NA,NA,-0.6510526316,-0.4325253744,-2.017,-0.345125,0.734,21.0752316076,20.34925,20.5685,27.998,22.434,81,0.15547,79,0.151631,2,0.043478,4,0.086957,60,60,1,2,7,2,5,399,0.5443383356,25,0.034106412,1,733,80907.8095,6.137878418,0.070941337,1.75,0.1844198082,0.4702560642,0.1720662364,0.2965605777,0.6610094226,0.7775206933,0.6222781193,0.0220061283,0.5003571166,0.7534266152,0.9900976015,125,0.0706059855,1,0.0425055928,1,0.0583892617,1,0.0488974113,0.05972376,0.5234427,0.203348675,0.27763995,0.419164396,-0.175402641,0.1333333333,0.3666666667,0.4666666667,0.6666666667
HP1044,0.163,46.2951545715,0.392,0.076,0.2538667,-18.8191095671,-0.0510002969,-322.2,4.18752E-015,-19.78,0.00302364,0,0.3622085054,0.30546725,0.40044625,0.3825752334,0.3306856765,0.3895485336,0.365605,0.3933437247,0.2765339531,0.2333131667,0.3933437247,3,21.3333333333,64,0.1823361823,15,0.0405405405,0.7743243243,-2.3631578947,-1.4170731707,3.4512195122,6,0.245,NA,NA,-0.5294736842,-0.5061538462,-0.6,-0.828,0.2793333333,18.6215633423,16.61975,16.254,19.8,20.111,39,0.15415,27,0.106719,10,0.294118,2,0.058824,38,27,6,2,4,0,6,247,0.7037037037,19,0.0541310541,1,370,42456.2496,9.1626586914,0.1405405405,1.6666666667,0.2706142025,0.5485109268,0.265525258,0.4161790528,0.6871264436,0.8505558241,0.6402587617,0.1048091507,0.5342548852,0.7529228631,0.9886786382,69,0.0675700321,1,0.0359060403,1,0.0609619687,0,0.0105465005,0.06013149,0.4817836,0.2072892,0.2789498,0.371967655,-0.268250002,0.1333333333,0.3,0.4333333333,0.6333333333
